"domain","available","isPremiumName","premiumRegistrationPrice","premiumRenewalPrice","icannFee","eapFee"
"maneclay.com","true","false","0","0","0","0.0"
"manesclay.com","true","false","0","0","0","0.0"
"mangaclay.com","true","false","0","0","0","0.0"
"mangeclay.com","true","false","0","0","0","0.0"
"mangoclay.com","true","false","0","0","0","0.0"
"maceclay.com","false","false","0","0","0","0.0"
"macesclay.com","true","false","0","0","0","0.0"
"machclay.com","true","false","0","0","0","0.0"
"machoclay.com","true","false","0","0","0","0.0"
"mackclay.com","false","false","0","0","0","0.0"
"macksclay.com","true","false","0","0","0","0.0"
"macroclay.com","true","false","0","0","0","0.0"
"macsclay.com","true","false","0","0","0","0.0"
"madamclay.com","false","false","0","0","0","0.0"
"madeclay.com","false","false","0","0","0","0.0"
"mafiaclay.com","true","false","0","0","0","0.0"
"magclay.com","false","false","0","0","0","0.0"
"magiclay.com","false","false","0","0","0","0.0"
"magicclay.com","false","false","0","0","0","0.0"
"magmaclay.com","true","false","0","0","0","0.0"
"magsclay.com","true","false","0","0","0","0.0"
"maidclay.com","true","false","0","0","0","0.0"
"maidsclay.com","true","false","0","0","0","0.0"
"mailclay.com","true","false","0","0","0","0.0"
"mailsclay.com","true","false","0","0","0","0.0"
"maimclay.com","true","false","0","0","0","0.0"
"maimsclay.com","true","false","0","0","0","0.0"
"mainclay.com","true","false","0","0","0","0.0"
"mainsclay.com","true","false","0","0","0","0.0"
"maizeclay.com","true","false","0","0","0","0.0"
"mangyclay.com","true","false","0","0","0","0.0"
"maniaclay.com","true","false","0","0","0","0.0"
"manicclay.com","true","false","0","0","0","0.0"
"mankyclay.com","true","false","0","0","0","0.0"
"manlyclay.com","true","false","0","0","0","0.0"
"mannaclay.com","true","false","0","0","0","0.0"
"manorclay.com","true","false","0","0","0","0.0"
"mansclay.com","true","false","0","0","0","0.0"
"manseclay.com","true","false","0","0","0","0.0"
"manxclay.com","true","false","0","0","0","0.0"
"manyclay.com","true","false","0","0","0","0.0"
"maoriclay.com","true","false","0","0","0","0.0"
"mapclay.com","true","false","0","0","0","0.0"
"mapleclay.com","false","false","0","0","0","0.0"
"mapsclay.com","true","false","0","0","0","0.0"
"marclay.com","false","false","0","0","0","0.0"
"marchclay.com","true","false","0","0","0","0.0"
"mareclay.com","false","false","0","0","0","0.0"
"maresclay.com","true","false","0","0","0","0.0"
"margeclay.com","true","false","0","0","0","0.0"
"markclay.com","false","false","0","0","0","0.0"
"marksclay.com","true","false","0","0","0","0.0"
"marryclay.com","true","false","0","0","0","0.0"
"marsclay.com","false","false","0","0","0","0.0"
"marshclay.com","true","false","0","0","0","0.0"
"martclay.com","true","false","0","0","0","0.0"
"martsclay.com","true","false","0","0","0","0.0"
"maryclay.com","false","false","0","0","0","0.0"
"masclay.com","true","false","0","0","0","0.0"
"mashclay.com","true","false","0","0","0","0.0"
"maskclay.com","false","false","0","0","0","0.0"
"masksclay.com","true","false","0","0","0","0.0"
"masonclay.com","false","false","0","0","0","0.0"
"massclay.com","true","false","0","0","0","0.0"
"mastclay.com","true","false","0","0","0","0.0"
"mastsclay.com","true","false","0","0","0","0.0"
"matclay.com","true","false","0","0","0","0.0"
"matchclay.com","true","false","0","0","0","0.0"
"mateclay.com","true","false","0","0","0","0.0"
"matedclay.com","true","false","0","0","0","0.0"
"matesclay.com","true","false","0","0","0","0.0"
"mateyclay.com","true","false","0","0","0","0.0"
"mathclay.com","true","false","0","0","0","0.0"
"mathsclay.com","true","false","0","0","0","0.0"
"matsclay.com","true","false","0","0","0","0.0"
"mattclay.com","false","false","0","0","0","0.0"
"matteclay.com","false","false","0","0","0","0.0"
"matzoclay.com","true","false","0","0","0","0.0"
"maulclay.com","true","false","0","0","0","0.0"
"maulsclay.com","true","false","0","0","0","0.0"
"meantclay.com","true","false","0","0","0","0.0"
"meanyclay.com","true","false","0","0","0","0.0"
"meatclay.com","true","false","0","0","0","0.0"
"meatsclay.com","true","false","0","0","0","0.0"
"meatyclay.com","true","false","0","0","0","0.0"
"meccaclay.com","true","false","0","0","0","0.0"
"medclay.com","false","false","0","0","0","0.0"
"medalclay.com","true","false","0","0","0","0.0"
"mediaclay.com","false","false","0","0","0","0.0"
"medicclay.com","true","false","0","0","0","0.0"
"meekclay.com","true","false","0","0","0","0.0"
"meetclay.com","false","false","0","0","0","0.0"
"meetsclay.com","true","false","0","0","0","0.0"
"megclay.com","true","false","0","0","0","0.0"
"megaclay.com","false","false","0","0","0","0.0"
"megsclay.com","true","false","0","0","0","0.0"
"mehclay.com","true","false","0","0","0","0.0"
"meldclay.com","true","false","0","0","0","0.0"
"meldsclay.com","true","false","0","0","0","0.0"
"meleeclay.com","true","false","0","0","0","0.0"
"melonclay.com","true","false","0","0","0","0.0"
"meltclay.com","true","false","0","0","0","0.0"
"meltsclay.com","true","false","0","0","0","0.0"
"memeclay.com","true","false","0","0","0","0.0"
"memesclay.com","true","false","0","0","0","0.0"
"mauveclay.com","true","false","0","0","0","0.0"
"mavenclay.com","false","false","0","0","0","0.0"
"mawclay.com","true","false","0","0","0","0.0"
"mawsclay.com","true","false","0","0","0","0.0"
"maxclay.com","true","false","0","0","0","0.0"
"maxedclay.com","true","false","0","0","0","0.0"
"maxesclay.com","true","false","0","0","0","0.0"
"maxiclay.com","true","false","0","0","0","0.0"
"maximclay.com","true","false","0","0","0","0.0"
"maxisclay.com","true","false","0","0","0","0.0"
"mayclay.com","false","false","0","0","0","0.0"
"mayaclay.com","false","false","0","0","0","0.0"
"maybeclay.com","true","false","0","0","0","0.0"
"mayoclay.com","true","false","0","0","0","0.0"
"mayorclay.com","true","false","0","0","0","0.0"
"maystclay.com","true","false","0","0","0","0.0"
"mazeclay.com","true","false","0","0","0","0.0"
"mazesclay.com","true","false","0","0","0","0.0"
"mbaclay.com","true","false","0","0","0","0.0"
"meadclay.com","true","false","0","0","0","0.0"
"mealclay.com","true","false","0","0","0","0.0"
"mealsclay.com","true","false","0","0","0","0.0"
"mealyclay.com","true","false","0","0","0","0.0"
"meanclay.com","true","false","0","0","0","0.0"
"meansclay.com","true","false","0","0","0","0.0"
"memoclay.com","false","false","0","0","0","0.0"
"memosclay.com","true","false","0","0","0","0.0"
"menclay.com","true","false","0","0","0","0.0"
"mendclay.com","true","false","0","0","0","0.0"
"mendsclay.com","true","false","0","0","0","0.0"
"menuclay.com","true","false","0","0","0","0.0"
"menusclay.com","true","false","0","0","0","0.0"
"meowclay.com","true","false","0","0","0","0.0"
"meowsclay.com","true","false","0","0","0","0.0"
"mercyclay.com","true","false","0","0","0","0.0"
"mereclay.com","false","false","0","0","0","0.0"
"mergeclay.com","true","false","0","0","0","0.0"
"meritclay.com","true","false","0","0","0","0.0"
"merryclay.com","false","false","0","0","0","0.0"
"mesaclay.com","false","false","0","0","0","0.0"
"mesasclay.com","true","false","0","0","0","0.0"
"meshclay.com","true","false","0","0","0","0.0"
"messclay.com","true","false","0","0","0","0.0"
"messyclay.com","false","false","0","0","0","0.0"
"metclay.com","false","false","0","0","0","0.0"
"metalclay.com","false","false","0","0","0","0.0"
"meteclay.com","true","false","0","0","0","0.0"
"metedclay.com","true","false","0","0","0","0.0"
"meterclay.com","true","false","0","0","0","0.0"
"metesclay.com","true","false","0","0","0","0.0"
"methsclay.com","true","false","0","0","0","0.0"
"metreclay.com","true","false","0","0","0","0.0"
"metroclay.com","true","false","0","0","0","0.0"
"mewclay.com","true","false","0","0","0","0.0"
"mewedclay.com","true","false","0","0","0","0.0"
"mewlclay.com","true","false","0","0","0","0.0"
"mewlsclay.com","true","false","0","0","0","0.0"
"mewsclay.com","true","false","0","0","0","0.0"
"mezzoclay.com","true","false","0","0","0","0.0"
"mhzclay.com","true","false","0","0","0","0.0"
"miaclay.com","false","false","0","0","0","0.0"
"miaowclay.com","true","false","0","0","0","0.0"
"micclay.com","true","false","0","0","0","0.0"
"micaclay.com","false","false","0","0","0","0.0"
"miceclay.com","true","false","0","0","0","0.0"
"micraclay.com","true","false","0","0","0","0.0"
"microclay.com","false","false","0","0","0","0.0"
"micsclay.com","true","false","0","0","0","0.0"
"midclay.com","true","false","0","0","0","0.0"
"middyclay.com","true","false","0","0","0","0.0"
"midgeclay.com","true","false","0","0","0","0.0"
"midstclay.com","true","false","0","0","0","0.0"
"mienclay.com","true","false","0","0","0","0.0"
"miensclay.com","true","false","0","0","0","0.0"
"miffclay.com","true","false","0","0","0","0.0"
"minesclay.com","true","false","0","0","0","0.0"
"mingyclay.com","true","false","0","0","0","0.0"
"miniclay.com","false","false","0","0","0","0.0"
"minimclay.com","true","false","0","0","0","0.0"
"minisclay.com","true","false","0","0","0","0.0"
"minkclay.com","true","false","0","0","0","0.0"
"minksclay.com","true","false","0","0","0","0.0"
"minorclay.com","true","false","0","0","0","0.0"
"mintclay.com","true","false","0","0","0","0.0"
"mintsclay.com","true","false","0","0","0","0.0"
"mintyclay.com","true","false","0","0","0","0.0"
"minusclay.com","true","false","0","0","0","0.0"
"minxclay.com","true","false","0","0","0","0.0"
"mireclay.com","true","false","0","0","0","0.0"
"miredclay.com","false","false","0","0","0","0.0"
"mirthclay.com","true","false","0","0","0","0.0"
"miserclay.com","true","false","0","0","0","0.0"
"misoclay.com","true","false","0","0","0","0.0"
"missclay.com","false","false","0","0","0","0.0"
"mistclay.com","false","false","0","0","0","0.0"
"mistsclay.com","true","false","0","0","0","0.0"
"mistyclay.com","false","false","0","0","0","0.0"
"miteclay.com","true","false","0","0","0","0.0"
"miterclay.com","true","false","0","0","0","0.0"
"mitesclay.com","true","false","0","0","0","0.0"
"mightclay.com","true","false","0","0","0","0.0"
"mikeclay.com","false","false","0","0","0","0.0"
"mikedclay.com","true","false","0","0","0","0.0"
"mikesclay.com","true","false","0","0","0","0.0"
"milclay.com","true","false","0","0","0","0.0"
"milchclay.com","true","false","0","0","0","0.0"
"mildclay.com","true","false","0","0","0","0.0"
"mileclay.com","true","false","0","0","0","0.0"
"milerclay.com","true","false","0","0","0","0.0"
"milesclay.com","true","false","0","0","0","0.0"
"milkclay.com","true","false","0","0","0","0.0"
"milksclay.com","true","false","0","0","0","0.0"
"milkyclay.com","false","false","0","0","0","0.0"
"millclay.com","true","false","0","0","0","0.0"
"millsclay.com","true","false","0","0","0","0.0"
"mimeclay.com","true","false","0","0","0","0.0"
"mimedclay.com","true","false","0","0","0","0.0"
"mimesclay.com","true","false","0","0","0","0.0"
"mimicclay.com","true","false","0","0","0","0.0"
"minceclay.com","true","false","0","0","0","0.0"
"mindclay.com","false","false","0","0","0","0.0"
"mindsclay.com","false","false","0","0","0","0.0"
"mineclay.com","false","false","0","0","0","0.0"
"minedclay.com","true","false","0","0","0","0.0"
"minerclay.com","true","false","0","0","0","0.0"
"mitreclay.com","true","false","0","0","0","0.0"
"mittclay.com","true","false","0","0","0","0.0"
"mittsclay.com","true","false","0","0","0","0.0"
"mixclay.com","false","false","0","0","0","0.0"
"mixedclay.com","false","false","0","0","0","0.0"
"mixerclay.com","true","false","0","0","0","0.0"
"mixesclay.com","true","false","0","0","0","0.0"
"moanclay.com","true","false","0","0","0","0.0"
"moansclay.com","true","false","0","0","0","0.0"
"moatclay.com","true","false","0","0","0","0.0"
"moatsclay.com","true","false","0","0","0","0.0"
"mobclay.com","true","false","0","0","0","0.0"
"mobsclay.com","true","false","0","0","0","0.0"
"mochaclay.com","true","false","0","0","0","0.0"
"mockclay.com","true","false","0","0","0","0.0"
"mocksclay.com","true","false","0","0","0","0.0"
"modclay.com","false","false","0","0","0","0.0"
"modalclay.com","true","false","0","0","0","0.0"
"modeclay.com","true","false","0","0","0","0.0"
"modelclay.com","true","false","0","0","0","0.0"
"modemclay.com","true","false","0","0","0","0.0"
"modesclay.com","true","false","0","0","0","0.0"
"modsclay.com","true","false","0","0","0","0.0"
"moggyclay.com","true","false","0","0","0","0.0"
"mogulclay.com","true","false","0","0","0","0.0"
"moiclay.com","true","false","0","0","0","0.0"
"moireclay.com","true","false","0","0","0","0.0"
"moistclay.com","true","false","0","0","0","0.0"
"mojoclay.com","true","false","0","0","0","0.0"
"mojosclay.com","true","false","0","0","0","0.0"
"molarclay.com","true","false","0","0","0","0.0"
"moldclay.com","true","false","0","0","0","0.0"
"moldsclay.com","true","false","0","0","0","0.0"
"moldyclay.com","true","false","0","0","0","0.0"
"moleclay.com","true","false","0","0","0","0.0"
"molesclay.com","true","false","0","0","0","0.0"
"mollclay.com","true","false","0","0","0","0.0"
"mollsclay.com","true","false","0","0","0","0.0"
"moltclay.com","true","false","0","0","0","0.0"
"moltsclay.com","true","false","0","0","0","0.0"
"momclay.com","false","false","0","0","0","0.0"
"mommaclay.com","true","false","0","0","0","0.0"
"mommyclay.com","true","false","0","0","0","0.0"
"momsclay.com","true","false","0","0","0","0.0"
"moneyclay.com","true","false","0","0","0","0.0"
"monkclay.com","true","false","0","0","0","0.0"
"monksclay.com","true","false","0","0","0","0.0"
"monoclay.com","false","false","0","0","0","0.0"
"monthclay.com","true","false","0","0","0","0.0"
"mooclay.com","false","false","0","0","0","0.0"
"moochclay.com","true","false","0","0","0","0.0"
"moodclay.com","true","false","0","0","0","0.0"
"moodsclay.com","true","false","0","0","0","0.0"
"moodyclay.com","true","false","0","0","0","0.0"
"mooedclay.com","true","false","0","0","0","0.0"
"moonclay.com","false","false","0","0","0","0.0"
"moonsclay.com","false","false","0","0","0","0.0"
"moorclay.com","false","false","0","0","0","0.0"
"moorsclay.com","true","false","0","0","0","0.0"
"moosclay.com","true","false","0","0","0","0.0"
"mooseclay.com","true","false","0","0","0","0.0"
"mootclay.com","true","false","0","0","0","0.0"
"mootsclay.com","true","false","0","0","0","0.0"
"mopclay.com","true","false","0","0","0","0.0"
"mopeclay.com","true","false","0","0","0","0.0"
"mopedclay.com","true","false","0","0","0","0.0"
"mopesclay.com","true","false","0","0","0","0.0"
"mopsclay.com","true","false","0","0","0","0.0"
"moralclay.com","true","false","0","0","0","0.0"
"moreclay.com","false","false","0","0","0","0.0"
"moresclay.com","true","false","0","0","0","0.0"
"mornclay.com","true","false","0","0","0","0.0"
"mornsclay.com","true","false","0","0","0","0.0"
"morphclay.com","false","false","0","0","0","0.0"
"mosesclay.com","true","false","0","0","0","0.0"
"moseyclay.com","true","false","0","0","0","0.0"
"moshclay.com","true","false","0","0","0","0.0"
"mossclay.com","false","false","0","0","0","0.0"
"mossyclay.com","true","false","0","0","0","0.0"
"mostclay.com","true","false","0","0","0","0.0"
"moteclay.com","true","false","0","0","0","0.0"
"motelclay.com","true","false","0","0","0","0.0"
"motesclay.com","true","false","0","0","0","0.0"
"mothclay.com","true","false","0","0","0","0.0"
"mothsclay.com","true","false","0","0","0","0.0"
"motifclay.com","true","false","0","0","0","0.0"
"motorclay.com","true","false","0","0","0","0.0"
"mottoclay.com","true","false","0","0","0","0.0"
"mouldclay.com","true","false","0","0","0","0.0"
"moultclay.com","true","false","0","0","0","0.0"
"moundclay.com","true","false","0","0","0","0.0"
"mountclay.com","true","false","0","0","0","0.0"
"mournclay.com","true","false","0","0","0","0.0"
"mouseclay.com","false","false","0","0","0","0.0"
"mousyclay.com","true","false","0","0","0","0.0"
"mouthclay.com","true","false","0","0","0","0.0"
"moveclay.com","true","false","0","0","0","0.0"
"movedclay.com","true","false","0","0","0","0.0"
"moverclay.com","true","false","0","0","0","0.0"
"movesclay.com","true","false","0","0","0","0.0"
"movieclay.com","false","false","0","0","0","0.0"
"mowclay.com","true","false","0","0","0","0.0"
"mowedclay.com","true","false","0","0","0","0.0"
"mowerclay.com","true","false","0","0","0","0.0"
